DBG:..\SRC\or_mw.c:85:proc_read_fifo(): Read FIFO Size=5128 from address 0x10000
DBG:..\SRC\or_mw.c:578:or_ez_IQ_mode(): Frame Interval=335ms
frameEnd FIFO Pos=5124
Rx channel: 0x1
Chirp number: 10
Chirp points: 128
Bandwidth_MHz: 6800
Chirp time_us: 55
FS_IQ_KHz: 2500.000000
IQ_DATA_START==================================
Chirp_01==================================
RX1==============================================
240,-186
239,-161
355,-86
518,-102
660,-219
725,-410
647,-609
481,-670
409,-633
463,-576
618,-693
566,-921
348,-1051
156,-1008
130,-905
165,-924
136,-1008
37,-1093
-50,-1053
-94,-999
-114,-963
-99,-952
-56,-946
73,-1014
73,-1252
-103,-1476
-370,-1608
-659,-1669
-1007,-1596
-1192,-1324
-1176,-1088
-1111,-996
-1099,-979
-1148,-1008
-1282,-1063
-1555,-1070
-1911,-881
-2066,-409
-1844,111
-1432,327
-1106,289
-950,36
-1041,-139
-1206,-209
-1431,-186
-1652,26
-1674,350
-1635,563
-1529,847
-1283,1024
-1070,1021
-1040,1006
-1050,1146
-921,1291
-810,1458
-572,1589
-367,1632
-125,1744
249,1762
610,1591
821,1196
662,835
427,777
281,853
276,1011
360,1149
588,1345
986,1344
1289,1085
1293,749
1221,526
1014,367
812,579
969,844
1271,893
1560,744
1750,467
1781,141
1724,-126
1613,-359
1372,-549
1110,-531
967,-422
951,-246
1116,-180
1195,-246
1382,-324
1474,-557
1351,-826
1111,-929
RX_END==============================================
Chirp_07==================================
RX1==============================================
-101,-158
-167,-62
-150,47
-95,105
-18,89
31,49
62,57
120,33
169,-21
197,-84
212,-144
158,-177
137,-165
127,-189
71,-210
30,-168
54,-137
58,-133
54,-153
0,-175
-49,-44
15,81
139,131
292,117
427,13
432,-141
404,-208
336,-246
302,-257
330,-306
246,-326
181,-236
251,-196
332,-256
302,-348
180,-340
133,-258
171,-178
251,-163
238,-112
365,-49
522,-99
658,-198
741,-383
676,-596
502,-671
404,-628
436,-569
578,-671
548,-901
371,-1034
179,-1015
132,-910
181,-940
150,-1034
37,-1072
-62,-1000
-96,-984
-88,-988
-91,-966
-50,-938
55,-1023
53,-1245
-108,-1471
-352,-1603
-637,-1684
-998,-1618
-1223,-1340
-1201,-1114
-1126,-1028
-1116,-973
-1159,-1000
-1287,-1052
-1555,-1067
-1925,-907
-2095,-427
-1894,122
-1457,347
-1119,317
-951,68
-1026,-137
-1193,-234
-1429,-189
-1679,27
-1724,332
-1686,548
-1535,855
-1242,1020
-1041,1019
-1028,994
-1041,1153
-932,1307
-834,1450
-567,1636
-343,1666
-105,1762
274,1773
616,1568
812,1203
665,856
443,789
298,856
298,999
376,1147
609,1344
981,1309
1242,1066
1281,775
1227,559
989,368
802,579
977,802
1258,872
1532,752
1736,445
1791,143
1737,-121
1611,-376
1369,-568
1121,-561
984,-466
935,-296
1118,-189
1210,-227
1377,-306
1477,-555
1326,-820
1076,-930
RX_END==============================================
Chirp_08==================================
RX1==============================================
-45,-180
-135,-80
-145,22
-97,86
3,93
50,77
89,73
134,40
176,-12
213,-60
203,-138
158,-186
147,-153
142,-180
115,-211
80,-192
79,-164
59,-163
54,-166
3,-149
-55,-40
31,74
140,124
267,119
428,0
